timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1572262128474,3344,https://www.vodafone.com.au/-13,200,OK,Vodafone_10UserGroup 1-9,text,true,,57591,419,10,10,https://www.vodafone.com.au/images/mobile/0699_iPhone11_BannerMobile.jpg,3343,0,2388
1572262130845,4285,https://www.vodafone.com.au/-14,200,OK,Vodafone_10UserGroup 1-9,text,true,,679687,417,10,10,https://www.vodafone.com.au/images/0700_ATR-Prepaid_Banner-Desktop.jpg,1960,0,1614
1572262131819,3365,https://www.vodafone.com.au/-15,200,OK,Vodafone_10UserGroup 1-9,text,true,,140307,423,10,10,https://www.vodafone.com.au/images/mobile/0700_ATR-Prepaid_Banner-Mobile.jpg,3023,0,2417
1572262131928,4765,https://www.vodafone.com.au/-16,200,OK,Vodafone_10UserGroup 1-9,bin,true,,1077,427,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mobilephone.svg,4765,0,4394
1572262132017,1736,https://www.vodafone.com.au/-17,200,OK,Vodafone_10UserGroup 1-9,bin,true,,1082,422,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/tablet.svg,1736,0,1180
1572262133753,1203,https://www.vodafone.com.au/-18,200,OK,Vodafone_10UserGroup 1-9,bin,true,,1743,419,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mbb.svg,1203,0,0
1572262133820,993,https://www.vodafone.com.au/-19,200,OK,Vodafone_10UserGroup 1-9,bin,true,,2184,419,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/nbn.svg,993,0,579
1572262134813,732,https://www.vodafone.com.au/-20,200,OK,Vodafone_10UserGroup 1-9,bin,true,,1385,420,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/myvf.svg,732,0,0
1572262134957,2177,https://www.vodafone.com.au/-21,200,OK,Vodafone_10UserGroup 1-9,bin,true,,2443,431,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mobilephoneplan.svg,2177,0,1295
1572262135130,1473,https://www.vodafone.com.au/-22,200,OK,Vodafone_10UserGroup 1-9,bin,true,,1270,420,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/simo.svg,1472,0,827
1572262135184,645,https://www.vodafone.com.au/-23,200,OK,Vodafone_10UserGroup 1-9,bin,true,,1290,427,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/prepaidplan.svg,645,0,297
1572262135545,1647,https://www.vodafone.com.au/-24,200,OK,Vodafone_10UserGroup 1-9,bin,true,,2341,424,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/hotoffer.svg,1646,0,0
1572262135829,844,https://www.vodafone.com.au/-25,200,OK,Vodafone_10UserGroup 1-9,text,true,,8585,429,10,10,https://www.vodafone.com.au/images/0467_NetworkPage_BarDesktop-copy-besteverv2.png,840,0,0
1572262136603,817,https://www.vodafone.com.au/-26,200,OK,Vodafone_10UserGroup 1-9,text,true,,155095,430,10,10,https://www.vodafone.com.au/images/mobile/0467_NetworkPage_BarMobile-besteverv2.png,201,0,0
1572262136673,1791,https://www.vodafone.com.au/-27,200,OK,Vodafone_10UserGroup 1-9,bin,true,,3569,424,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/Delivery.svg,1791,0,0
1572262136693,2600,https://www.vodafone.com.au/-28,200,OK,Vodafone_10UserGroup 1-9,bin,true,,3047,431,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/NextDayDelivery.svg,2600,0,2411
1572262137135,730,https://www.vodafone.com.au/-29,200,OK,Vodafone_10UserGroup 1-9,bin,true,,2055,718,10,10,https://www.vodafone.com.au/sites/Satellite;jsessionid=NSAP3b9zGN8ARIRSs1xJVMDmREQ6LM5MqL7KnCTMRsQmQcvkh1Qp!-894617211!NONE?blobcol=urldata&blobheadername1=Content-Type&blobheadername2=Cache-Control&blobheadername3=Content-Disposition&blobheadervalue2=no-cache&blobheadervalue3=inline&blobkey=id&blobnocache=true&blobtable=MungoBlobs&blobwhere=1448489159745&ssbinary=true,730,0,620
1572262137192,1299,https://www.vodafone.com.au/-30,200,OK,Vodafone_10UserGroup 1-9,text,true,,4452,410,10,10,https://www.vodafone.com.au/images/v_broadband-letitberight.png,1299,0,585
1572262137420,552,https://www.vodafone.com.au/-31,200,OK,Vodafone_10UserGroup 1-9,text,true,,3710,397,10,10,https://www.vodafone.com.au/images/v_nbn-modem.png,552,0,455
1572262137865,94,https://www.vodafone.com.au/-32,200,OK,Vodafone_10UserGroup 1-9,text,true,,2886,398,10,10,https://www.vodafone.com.au/images/v_device-sim.png,94,0,0
1572262137959,1134,https://www.vodafone.com.au/-33,200,OK,Vodafone_10UserGroup 1-9,text,true,,279905,416,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.js,212,0,0
1572262137972,199,https://www.vodafone.com.au/-34,200,OK,Vodafone_10UserGroup 1-9,text,true,,3052,419,10,10,https://www.vodafone.com.au/sites/static/js/libraries/ngReact-vha.min.js,199,0,0
1572262138171,173,https://www.vodafone.com.au/-35,200,OK,Vodafone_10UserGroup 1-9,text,true,,4690,393,10,10,https://www.vodafone.com.au/analytics/js/an.js,173,0,0
1572262138344,1209,https://www.vodafone.com.au/-36,200,OK,Vodafone_10UserGroup 1-9,text,true,,131752,410,10,10,https://customer.cludo.com/scripts/bundles/search-script.min.js,1107,0,479
1572262119692,19860,HomePageLauch,200,"Number of samples in transaction : 1, number of failing samples : 0",Vodafone_10UserGroup 1-9,,true,,3473770,15673,10,10,null,1256,3,918
1572262119692,19860,HomePageLauch,200,"Number of samples in transaction : 1, number of failing samples : 0",Vodafone_10UserGroup 1-9,,true,,3473770,15673,10,10,null,1256,3,918
1572262119295,20396,https://www.vodafone.com.au/,200,OK,Vodafone_10UserGroup 1-5,text,true,,3473820,15673,10,10,https://www.vodafone.com.au/,466,0,187
1572262119295,1067,https://www.vodafone.com.au/-0,200,OK,Vodafone_10UserGroup 1-5,text,true,,192303,375,10,10,https://www.vodafone.com.au/,466,0,187
1572262120365,16309,https://www.vodafone.com.au/-1,200,OK,Vodafone_10UserGroup 1-5,text,true,,667285,405,10,10,https://www.vodafone.com.au/sites/static/seed/seed.min.css,290,0,0
1572262120368,3422,https://www.vodafone.com.au/-2,200,OK,Vodafone_10UserGroup 1-5,text,true,,256013,417,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.css,2039,0,1267
1572262120367,3247,https://www.vodafone.com.au/-3,200,OK,Vodafone_10UserGroup 1-5,text,true,,62655,407,10,10,https://customer.cludo.com/css/269/1761/cludo-search.min.css,3225,0,2877
1572262120367,3018,https://www.vodafone.com.au/-4,200,OK,Vodafone_10UserGroup 1-5,bin,true,,303640,403,10,10,https://www.vodafone.com.au/cs/static/mm/img/favicon.ico,1376,0,791
1572262120368,2155,https://www.vodafone.com.au/-5,200,OK,Vodafone_10UserGroup 1-5,text,true,,48564,402,10,10,https://auth.myvodafone.com.au/resources/js/embedded.js,1925,0,1637
1572262120368,1548,https://www.vodafone.com.au/-6,200,OK,Vodafone_10UserGroup 1-5,text,true,,5714,403,10,10,https://www.vodafone.com.au/sites/static/js/aaa_login.js,1548,0,1265
1572262121917,3062,https://www.vodafone.com.au/-7,200,OK,Vodafone_10UserGroup 1-5,text,true,,94200,420,10,10,https://www.vodafone.com.au/sites/static/js/libraries/jquery-1.8.3.min.js,2567,0,1353
1572262122524,3113,https://www.vodafone.com.au/-8,200,OK,Vodafone_10UserGroup 1-5,text,true,,80993,423,10,10,https://www.vodafone.com.au/images/0709_GooglePixel4_BannerDesktoplaunch.jpg,1245,0,860
1572262123386,1537,https://www.vodafone.com.au/-9,200,OK,Vodafone_10UserGroup 1-5,text,true,,47172,424,10,10,https://www.vodafone.com.au/images/mobile/0709_Google-Pixel4_BannerMobile.jpg,1206,0,905
1572262123615,2346,https://www.vodafone.com.au/-10,200,OK,Vodafone_10UserGroup 1-5,text,true,,77115,416,10,10,https://www.vodafone.com.au/images/0699_iPhone11Pro_BannerDesktop.jpg,2018,0,1214
1572262123792,3357,https://www.vodafone.com.au/-11,200,OK,Vodafone_10UserGroup 1-5,text,true,,43235,422,10,10,https://www.vodafone.com.au/images/mobile/0699_iPhone11Pro_BannerMobile.jpg,2749,0,2120
1572262124923,853,https://www.vodafone.com.au/-12,200,OK,Vodafone_10UserGroup 1-5,text,true,,99718,413,10,10,https://www.vodafone.com.au/images/0699_iPhone11_BannerDesktop.jpg,588,0,0
1572262124979,4383,https://www.vodafone.com.au/-13,200,OK,Vodafone_10UserGroup 1-5,text,true,,57599,419,10,10,https://www.vodafone.com.au/images/mobile/0699_iPhone11_BannerMobile.jpg,4357,0,3765
1572262125637,6451,https://www.vodafone.com.au/-14,200,OK,Vodafone_10UserGroup 1-5,text,true,,679679,417,10,10,https://www.vodafone.com.au/images/0700_ATR-Prepaid_Banner-Desktop.jpg,2727,0,2155
1572262125777,3790,https://www.vodafone.com.au/-15,200,OK,Vodafone_10UserGroup 1-5,text,true,,140315,423,10,10,https://www.vodafone.com.au/images/mobile/0700_ATR-Prepaid_Banner-Mobile.jpg,2873,0,2008
1572262125961,4954,https://www.vodafone.com.au/-16,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1077,427,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mobilephone.svg,4954,0,3627
1572262127149,1986,https://www.vodafone.com.au/-17,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1082,422,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/tablet.svg,1986,0,1374
1572262129136,397,https://www.vodafone.com.au/-18,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1743,419,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mbb.svg,397,0,0
1572262129362,4555,https://www.vodafone.com.au/-19,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2184,419,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/nbn.svg,4555,0,4202
1572262129533,4125,https://www.vodafone.com.au/-20,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1392,420,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/myvf.svg,4125,0,1830
1572262129567,6010,https://www.vodafone.com.au/-21,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2443,431,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mobilephoneplan.svg,6010,0,5857
1572262130916,2829,https://www.vodafone.com.au/-22,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1277,420,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/simo.svg,2829,0,1895
1572262132089,4602,https://www.vodafone.com.au/-23,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1283,427,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/prepaidplan.svg,4602,0,4325
1572262133659,1590,https://www.vodafone.com.au/-24,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2341,424,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/hotoffer.svg,1590,0,1219
1572262133745,1454,https://www.vodafone.com.au/-25,200,OK,Vodafone_10UserGroup 1-5,text,true,,8585,429,10,10,https://www.vodafone.com.au/images/0467_NetworkPage_BarDesktop-copy-besteverv2.png,1454,0,1209
1572262133918,2275,https://www.vodafone.com.au/-26,200,OK,Vodafone_10UserGroup 1-5,text,true,,155095,430,10,10,https://www.vodafone.com.au/images/mobile/0467_NetworkPage_BarMobile-besteverv2.png,1757,0,1585
1572262135199,267,https://www.vodafone.com.au/-27,200,OK,Vodafone_10UserGroup 1-5,bin,true,,3569,424,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/Delivery.svg,267,0,0
1572262135250,871,https://www.vodafone.com.au/-28,200,OK,Vodafone_10UserGroup 1-5,bin,true,,3047,431,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/NextDayDelivery.svg,871,0,0
1572262135467,135,https://www.vodafone.com.au/-29,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2055,718,10,10,https://www.vodafone.com.au/sites/Satellite;jsessionid=NSAP3b9zGN8ARIRSs1xJVMDmREQ6LM5MqL7KnCTMRsQmQcvkh1Qp!-894617211!NONE?blobcol=urldata&blobheadername1=Content-Type&blobheadername2=Cache-Control&blobheadername3=Content-Disposition&blobheadervalue2=no-cache&blobheadervalue3=inline&blobkey=id&blobnocache=true&blobtable=MungoBlobs&blobwhere=1448489159745&ssbinary=true,135,0,0
1572262135577,3969,https://www.vodafone.com.au/-30,200,OK,Vodafone_10UserGroup 1-5,text,true,,4452,410,10,10,https://www.vodafone.com.au/images/v_broadband-letitberight.png,3969,0,3869
1572262135602,179,https://www.vodafone.com.au/-31,200,OK,Vodafone_10UserGroup 1-5,text,true,,3710,397,10,10,https://www.vodafone.com.au/images/v_nbn-modem.png,175,0,0
1572262135782,3570,https://www.vodafone.com.au/-32,200,OK,Vodafone_10UserGroup 1-5,text,true,,2886,398,10,10,https://www.vodafone.com.au/images/v_device-sim.png,3570,0,3363
1572262136121,1667,https://www.vodafone.com.au/-33,200,OK,Vodafone_10UserGroup 1-5,text,true,,279905,416,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.js,860,0,649
1572262136194,3497,https://www.vodafone.com.au/-34,200,OK,Vodafone_10UserGroup 1-5,text,true,,3052,419,10,10,https://www.vodafone.com.au/sites/static/js/libraries/ngReact-vha.min.js,3497,0,3438
1572262136676,1495,https://www.vodafone.com.au/-35,200,OK,Vodafone_10UserGroup 1-5,text,true,,4690,393,10,10,https://www.vodafone.com.au/analytics/js/an.js,1495,0,1332
1572262136691,1817,https://www.vodafone.com.au/-36,200,OK,Vodafone_10UserGroup 1-5,text,true,,131752,410,10,10,https://customer.cludo.com/scripts/bundles/search-script.min.js,1405,0,1293
1572262119295,20396,https://www.vodafone.com.au/,200,OK,Vodafone_10UserGroup 1-5,text,true,,3473820,15673,10,10,https://www.vodafone.com.au/,466,0,187
1572262119295,1067,https://www.vodafone.com.au/-0,200,OK,Vodafone_10UserGroup 1-5,text,true,,192303,375,10,10,https://www.vodafone.com.au/,466,0,187
1572262120365,16309,https://www.vodafone.com.au/-1,200,OK,Vodafone_10UserGroup 1-5,text,true,,667285,405,10,10,https://www.vodafone.com.au/sites/static/seed/seed.min.css,290,0,0
1572262120368,3422,https://www.vodafone.com.au/-2,200,OK,Vodafone_10UserGroup 1-5,text,true,,256013,417,10,10,https://www.vodafone.com.au/sites/static/simplicity/simplicity.min.css,2039,0,1267
1572262120367,3247,https://www.vodafone.com.au/-3,200,OK,Vodafone_10UserGroup 1-5,text,true,,62655,407,10,10,https://customer.cludo.com/css/269/1761/cludo-search.min.css,3225,0,2877
1572262120367,3018,https://www.vodafone.com.au/-4,200,OK,Vodafone_10UserGroup 1-5,bin,true,,303640,403,10,10,https://www.vodafone.com.au/cs/static/mm/img/favicon.ico,1376,0,791
1572262120368,2155,https://www.vodafone.com.au/-5,200,OK,Vodafone_10UserGroup 1-5,text,true,,48564,402,10,10,https://auth.myvodafone.com.au/resources/js/embedded.js,1925,0,1637
1572262120368,1548,https://www.vodafone.com.au/-6,200,OK,Vodafone_10UserGroup 1-5,text,true,,5714,403,10,10,https://www.vodafone.com.au/sites/static/js/aaa_login.js,1548,0,1265
1572262121917,3062,https://www.vodafone.com.au/-7,200,OK,Vodafone_10UserGroup 1-5,text,true,,94200,420,10,10,https://www.vodafone.com.au/sites/static/js/libraries/jquery-1.8.3.min.js,2567,0,1353
1572262122524,3113,https://www.vodafone.com.au/-8,200,OK,Vodafone_10UserGroup 1-5,text,true,,80993,423,10,10,https://www.vodafone.com.au/images/0709_GooglePixel4_BannerDesktoplaunch.jpg,1245,0,860
1572262123386,1537,https://www.vodafone.com.au/-9,200,OK,Vodafone_10UserGroup 1-5,text,true,,47172,424,10,10,https://www.vodafone.com.au/images/mobile/0709_Google-Pixel4_BannerMobile.jpg,1206,0,905
1572262123615,2346,https://www.vodafone.com.au/-10,200,OK,Vodafone_10UserGroup 1-5,text,true,,77115,416,10,10,https://www.vodafone.com.au/images/0699_iPhone11Pro_BannerDesktop.jpg,2018,0,1214
1572262123792,3357,https://www.vodafone.com.au/-11,200,OK,Vodafone_10UserGroup 1-5,text,true,,43235,422,10,10,https://www.vodafone.com.au/images/mobile/0699_iPhone11Pro_BannerMobile.jpg,2749,0,2120
1572262124923,853,https://www.vodafone.com.au/-12,200,OK,Vodafone_10UserGroup 1-5,text,true,,99718,413,10,10,https://www.vodafone.com.au/images/0699_iPhone11_BannerDesktop.jpg,588,0,0
1572262124979,4383,https://www.vodafone.com.au/-13,200,OK,Vodafone_10UserGroup 1-5,text,true,,57599,419,10,10,https://www.vodafone.com.au/images/mobile/0699_iPhone11_BannerMobile.jpg,4357,0,3765
1572262125637,6451,https://www.vodafone.com.au/-14,200,OK,Vodafone_10UserGroup 1-5,text,true,,679679,417,10,10,https://www.vodafone.com.au/images/0700_ATR-Prepaid_Banner-Desktop.jpg,2727,0,2155
1572262125777,3790,https://www.vodafone.com.au/-15,200,OK,Vodafone_10UserGroup 1-5,text,true,,140315,423,10,10,https://www.vodafone.com.au/images/mobile/0700_ATR-Prepaid_Banner-Mobile.jpg,2873,0,2008
1572262125961,4954,https://www.vodafone.com.au/-16,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1077,427,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mobilephone.svg,4954,0,3627
1572262127149,1986,https://www.vodafone.com.au/-17,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1082,422,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/tablet.svg,1986,0,1374
1572262129136,397,https://www.vodafone.com.au/-18,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1743,419,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mbb.svg,397,0,0
1572262129362,4555,https://www.vodafone.com.au/-19,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2184,419,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/nbn.svg,4555,0,4202
1572262129533,4125,https://www.vodafone.com.au/-20,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1392,420,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/myvf.svg,4125,0,1830
1572262129567,6010,https://www.vodafone.com.au/-21,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2443,431,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/mobilephoneplan.svg,6010,0,5857
1572262130916,2829,https://www.vodafone.com.au/-22,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1277,420,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/simo.svg,2829,0,1895
1572262132089,4602,https://www.vodafone.com.au/-23,200,OK,Vodafone_10UserGroup 1-5,bin,true,,1283,427,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/prepaidplan.svg,4602,0,4325
1572262133659,1590,https://www.vodafone.com.au/-24,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2341,424,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-3997/images/hotoffer.svg,1590,0,1219
1572262133745,1454,https://www.vodafone.com.au/-25,200,OK,Vodafone_10UserGroup 1-5,text,true,,8585,429,10,10,https://www.vodafone.com.au/images/0467_NetworkPage_BarDesktop-copy-besteverv2.png,1454,0,1209
1572262133918,2275,https://www.vodafone.com.au/-26,200,OK,Vodafone_10UserGroup 1-5,text,true,,155095,430,10,10,https://www.vodafone.com.au/images/mobile/0467_NetworkPage_BarMobile-besteverv2.png,1757,0,1585
1572262135199,267,https://www.vodafone.com.au/-27,200,OK,Vodafone_10UserGroup 1-5,bin,true,,3569,424,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/Delivery.svg,267,0,0
1572262135250,871,https://www.vodafone.com.au/-28,200,OK,Vodafone_10UserGroup 1-5,bin,true,,3047,431,10,10,https://www.vodafone.com.au/content/crowd/agents/DCP-1948/images/NextDayDelivery.svg,871,0,0
1572262135467,135,https://www.vodafone.com.au/-29,200,OK,Vodafone_10UserGroup 1-5,bin,true,,2055,718,10,10,https://www.vodafone.com.au/sites/Satellite;jsessionid=NSAP3b9zGN8ARIRSs1xJVMDmREQ6LM5MqL7KnCTMRsQmQcvkh1Qp!-894617211!NONE?blobcol=urldata&blobheadername1=Content-Type&blobheadername2=Cache-Control&blobheadername3=Content-Disposition&blobheadervalue2=no-cache&blobheadervalue3=inline&blobkey=id&blobnocache=true&blobtable=MungoBlobs&blobwhere=1448489159745&ssbinary=true,135,0,0
1572262135577,3969,https://www.vodafone.com.au/-30,200,OK,Vodafone_10UserGroup 1-5,text,true,,4452,410,10,10,https://www.vodafone.com.au/images/v_broadband-letitberight.png,3969,0,3869
1572262135602,179,https://www.vodafone.com.au/-31,200,OK,Vodafone_10UserGroup 1-5,text,true,,3710,397,10,10,https://www.vodafone.com.au/images/v_nbn-modem.png,175,0,0
1572262135782,3570,https://www.vodafone.com.au/-32,200,OK,Vodafone_10UserGroup 1-5,text,true,,2886,398,10,10,https://www.vodafone.com.au/images/v_device-sim.png,3570,0,3363
